,Pre_Sample_01,Pre_Sample_02,Pre_Sample_03,Pre_Sample_04,Pre_Sample_05,Pre_Sample_06,Post_Sample_01,Post_Sample_02,Post_Sample_03,Post_Sample_04,Post_Sample_05,Post_Sample_06
ESR1_S118,27.0050726305922,1613.572836291907,30.87142448158064,8.623969986019912,97.6923775673884,136.9380551964636,75.2416684228975,92.43815602904232,378.07908179727764,16.135662536533346,100.79700631671078,3.845663733197916
ESR1_S167,14.693127841901044,36.536107854965735,604.5258543421104,3351.1960996498756,71.24284656674196,19.264385672215454,1.8252922272481975,119.73998446901511,8.475496006506667,34.32559131090966,162.0835813476226,28.896848116091693
PGR_S294,29.841514218762747,43.068167111872555,4.361154149003769,15.532845509054205,33.560972478542496,173.37718310247092,1.6390551897263486,12.177998748829822,111.55489446635399,199.63333304754423,73.3877595669644,46.29586298973638
AKT1_S473,375.2491890901742,91.73445548934677,20.851017071141435,9.261732823954322,16.174604771929385,2.8282548020475344,232.7907148154888,54.356263794419256,1632.6346893224015,51.15319312120833,93.81985033391041,29.40313654646644
AKT1_T308,118.26786276588996,20.639107931376042,225.3758574907179,16.938004033690472,8.362646098206254,3.189956533932582,14.432584305433918,46.682602828086466,209.29817575859724,141.3952418317529,8.516860004753944,36.63682909088628
MTOR_S2448,29.220053021977094,36.59994847592278,203.8694042292228,20.11626945158461,497.59025221215603,16.37708871704338,4.9592412936266905,9.700564557838815,63.67594593317842,26.196234740560218,9.672773801126334,11.043548106752713
MTOR_S2481,77.13345702857943,567.8724004831619,208.74334446517793,87.94539060995616,252.31910177090396,66.04818522532884,53.84888544391892,10297.48984851423,17.533621172507598,1.034427096578079,0.483126561186039,7.537675197647995
PIK3CA_S361,208.04719005814687,54.11971031922812,109.82427714615213,18.18600744410846,69.5042876363458,7.063113251112839,7.179522765291969,66.60455888099244,274.7802256133201,2.644792331461354,8.815926641978542,485.15556850411747
GSK3B_S9,144.34705838345135,137.70999978728074,271.89101302555866,11.413298908670296,49.267401830206296,114.24111206564197,32.42609857817997,714.5845521067922,2165.1527913831906,53.654562192874124,208.48680956417672,45.69260402902958
TSC2_T1462,350.76644453913383,4.7548135690474576,91.44985406820693,399.05417502832273,1645.3132194585958,13.367282426982294,1.772691008403372,4.368217439453819,4.76839166870628,1.9868801015521873,6.8610499961515385,165.37979960947317
ERK1_T202,29.87008902432857,170.0473527754838,494.11336808824467,132.9788871042459,208.40850708657644,56.58316816397221,22.794772804507076,160.96355457644367,13.986103928283338,154.4338446106527,63.06665162526839,29.25148615658445
ERK2_Y204,9.315705059673709,205.89593252070102,50.992874366755004,42.50264236263157,2204.510418058962,76.04110153067623,18.994597651277243,18.682801299168265,0.9295139346102325,5.322259728637247,23.630572631868763,16.079922976502186
MEK1_S217,7.633572762055956,31.662598825620822,0.5626233223998368,2913.473915458011,0.9570921584823088,12.26456731644609,48.18315486312368,8.454521507294533,15.905379273820865,64.39610484272174,13.722460321233044,9.946258061979398
MEK1_S221,670.1198066331498,1.7055489457785593,241.18255853341418,3.1075838373094857,395.308839483002,3.1491270550988344,114.52494665761157,105.06976830300458,78.06890452154022,662.3490778607693,45.03239244677217,68.64595563832974
RB1_S807,9.252395232106005,150.16647502087045,136.60327942442393,55.810546210014124,75.26221759858723,188.76913880704825,1893.6573911913267,65.7032007184441,10.751828735592351,245.122060440725,478.83726619565454,13663.242264335562
RB1_S811,20.815579901295198,5.626685178904178,102.74882396275933,17.24828531666563,41.26587003506068,409.76731540124024,16.395679242813355,68.78963849048965,916.7287490152453,10.700480651058339,12.595145116136884,0.2524063632807476
CCND1_T286,51.008568485110466,280.9298703632503,152.20453995183325,124.78961880917792,1.5435163510043195,115.73958035037032,21.26491172088637,74.21671873357928,40.913741473140256,38.43641468378911,70.04734144562102,80.5248650314286
CDK4_T172,23.605743210126043,248.08509755186114,736.7129405399152,451.32024994246973,210.51309821782752,2028.8546888927533,111.05862080258768,61.7073572829985,20.10439959884659,25.97244094344616,24.65631607006124,147.01640574915461
ATM_S1981,293.78342373424323,17.874879518940265,640.4274120180744,27.122895075381958,3546.426088953423,97.18491341126125,12.595415676692639,7.706559009502905,19.797521901105338,83.89981645569154,2530.1931650859533,39.425704727960024
CHEK2_T68,48.74036272482969,21.058274493483445,1.9371220964043334,139.27332531632783,89.92977926640819,18.301801970042263,70.13431446461765,7.639087299551839,329.62645251970065,356.14001511621603,12.905693440297565,129.47762937010083
TP53_S15,10272.55310119344,24.590987426691726,18.29788002839144,375.4793884281886,36.520982910985644,137.3792738031544,658.9992824865227,14.482862662437249,29.35838257792472,34.003900005068594,6.545965090823058,3148.190226939355
TP53_S20,620.9799890566107,308.1667269595799,689.4028514597962,852.0693060109357,660.5458892826127,33.62653298707856,45.056112482839666,149.47578079458847,25.626714557795474,97.7207104135887,2.583869782192842,7.432240358866573
BRCA1_S1524,102.17952302387826,18.169314558713502,9.435253056857672,1.716857408789892,83.87471517256778,358.537088718259,70.39886380843221,1.02015438453623,143.0904895992301,8.731023505420255,5.718293149054674,1.7269141412590403
RAD51_Y315,655.9204729115478,138.31083997327812,93.68917944439296,20.021056632598917,589.1429524389438,2.805385801186238,16.82901111779699,155.2189245624835,39.90042062887335,121.65387290905295,192.8635334957024,6.738594298340181
MMP9_S321,42.18013197356056,9.586780712514564,351.8502431122987,16.914610382875786,692.1589587557353,22.16499152755324,1122.467446029032,48.41301512800806,3.325240789903934,8.244834868345635,16.412426534052166,224.25549891307082
CD8A_S278,138.3843502891963,36.88856786840118,46.87536768395373,15.88585272787135,5.113077122104816,260.9395164663866,14.366298336734472,68.6620077039665,170.67419734125644,122.23629852944656,275.8311285149706,110.55218662159533
LAG3_S17,85.40215210091414,23.31394216269063,55.38789783144255,106.76006794729658,224.23116360223636,289.8724515946931,174.56807977864614,7.858309457037977,2.016677577049624,6.570764254933204,29.42805837573501,1.3204930109460495
CD4_S146,592.6735558765102,135.59705951050256,137.3777839409885,22.803618689650637,13.883302457686009,13.878581662856462,206.9983530230762,45.51756595427425,692.0896307448181,79.68219993892455,62.617525814339665,36.774572932776024
Gene_0103_S348,273.2755058496253,195.97087724612757,61.38197069349895,831.8359089869482,20.613802123400582,192.63662295223347,32.329182696870014,294.012319496623,30.83350223746314,1030.5788311177307,39.60526736633171,0.25507782363407155
Gene_0110_S367,2.9194073538197114,28.1908207464075,13.208768847620119,18.567693949273433,1325.4350227130583,0.803544851827169,709.1441175818095,663.1741686615434,10.677619401569011,59.87583143925872,6.0634723319609085,39.53770313203648
Gene_0074_S344,106.21170251760097,20.357300610927943,182.51107476370092,76.45014518941612,257.3074048646434,4.387708879167824,137.999777729348,365.9254836338148,205.20951868979077,13.471238599938253,494.6262208409021,46.38319045756014
SNAI1_S292,19.032553275756378,566.0022193059273,51.39849816157194,143.17535412646475,13.23767939495161,23.251775796650097,5.930932162542767,7.010741575387503,19.475779601739145,97.3038666494024,17.996344285888227,753.5576343856451
Gene_0043_S435,729.1151868433394,149.03518396303357,30.93261509354708,186.46833210461415,85.04786256286975,91.65769746432589,639.123368271678,25.95196872624876,4.399702002337125,10.715270222117265,23.20144588893332,120.22614680114967
Gene_0039_S460,4.058184653934513,9.716643409805124,79.03544049790064,55.289046748831936,49.208973044356895,12.270258312882701,8.12147966438228,8.971883532726872,347.0969876467402,126.72823225342079,12.054715742588776,141.05327477641598
Gene_0005_S450,339.7725000626735,4.747744021152321,255.58918252902978,26.95338761822303,6677.479209327435,62.86840599361293,92.47060609800079,49.58078363804962,291.97141429959396,12.308205161929767,253.02836042222089,11.145703122721871
Gene_0027_S35,4.172608523847486,200.8644690767588,1093.9014499052698,53.273107766447666,512.5649695865686,3.578232916473809,581.3467060937835,67.19957953774,26.11733210914436,50.35337573910984,7.996882078790029,334.850893864185
ATM_S195,316.4756639388716,120.8316851661907,0.8766522490085858,103.62208842188367,0.6539522014733313,330.7442482609862,669.7298410317421,22.173022264582364,105.94314764271874,389.63027241442524,2.8836133423130024,124.72076639724654
Gene_0033_S133,83.11017984879177,334.6910386115008,77.2719941918305,920.1053661421527,187.75365380918603,8.848922304558256,11.769545965292425,333.4015479929259,2.5261926127136234,114.58430068299465,188.3715138851832,445.2797053746019
KRT5_S241,57.695886519276115,107.48660636018535,6565.070710360213,14.07778448400377,7.2199548962260485,62.767948123451426,6.9815609410036865,45.96685499947221,864.4959957847892,106.36456674237797,41.48128852208869,5.855863534221814
Gene_0033_S205,19.603784376769447,4.188218721721311,61.62768373402465,513.0825125188433,765.5321296067484,53.246090345190645,4.90569238580675,309.855493082464,62.44798201387019,13.326760637866727,62.8529074497882,5.75554040286173
Gene_0091_S33,24.764220244975938,209.63044236732176,2.2512555510397645,2.461472107224041,3.264643091227704,10.822461022784573,100.7276636092199,20.273857743722544,233.0563112732331,67.05383128822706,23.45598382940784,47.321710225347964
